_id,Product Name,Price,Rating,URL,Availability,Category
B00k2scrape-130,"William Shakespeare's Star Wars: Verily, A New Hope (William Shakespeare's Star Wars #4)",£43.30,Four,http://books.toscrape.com/catalogue/william-shakespeares-star-wars-verily-a-new-hope-william-shakespeares-star-wars-4_871/index.html,In stock,william shakespeares star wars verily a new hope william shakespeares star wars 4_871
B00k2scrape-131,Tuesday Nights in 1980,£21.04,Two,http://books.toscrape.com/catalogue/tuesday-nights-in-1980_870/index.html,In stock,tuesday nights in 1980_870
B00k2scrape-132,Tracing Numbers on a Train,£41.60,Three,http://books.toscrape.com/catalogue/tracing-numbers-on-a-train_869/index.html,In stock,tracing numbers on a train_869
B00k2scrape-133,Throne of Glass (Throne of Glass #1),£35.07,Three,http://books.toscrape.com/catalogue/throne-of-glass-throne-of-glass-1_868/index.html,In stock,throne of glass throne of glass 1_868
B00k2scrape-134,Thomas Jefferson and the Tripoli Pirates: The Forgotten War That Changed American History,£59.64,One,http://books.toscrape.com/catalogue/thomas-jefferson-and-the-tripoli-pirates-the-forgotten-war-that-changed-american-history_867/index.html,In stock,thomas jefferson and the tripoli pirates the forgotten war that changed american history_867
B00k2scrape-135,Thirteen Reasons Why,£52.72,One,http://books.toscrape.com/catalogue/thirteen-reasons-why_866/index.html,In stock,thirteen reasons why_866
B00k2scrape-136,The White Cat and the Monk: A Retelling of the Poem “Pangur Bán”,£58.08,Four,http://books.toscrape.com/catalogue/the-white-cat-and-the-monk-a-retelling-of-the-poem-pangur-ban_865/index.html,In stock,the white cat and the monk a retelling of the poem pangur ban_865
B00k2scrape-137,The Wedding Dress,£24.12,One,http://books.toscrape.com/catalogue/the-wedding-dress_864/index.html,In stock,the wedding dress_864
B00k2scrape-138,The Vacationers,£42.15,Four,http://books.toscrape.com/catalogue/the-vacationers_863/index.html,In stock,the vacationers_863
B00k2scrape-139,The Third Wave: An Entrepreneur’s Vision of the Future,£12.61,Five,http://books.toscrape.com/catalogue/the-third-wave-an-entrepreneurs-vision-of-the-future_862/index.html,In stock,the third wave an entrepreneurs vision of the future_862
B00k2scrape-140,The Stranger,£17.44,Four,http://books.toscrape.com/catalogue/the-stranger_861/index.html,In stock,the stranger_861
B00k2scrape-141,The Shadow Hero (The Shadow Hero),£33.14,One,http://books.toscrape.com/catalogue/the-shadow-hero-the-shadow-hero_860/index.html,In stock,the shadow hero the shadow hero_860
B00k2scrape-142,The Secret (The Secret #1),£27.37,Four,http://books.toscrape.com/catalogue/the-secret-the-secret-1_859/index.html,In stock,the secret the secret 1_859
B00k2scrape-143,The Regional Office Is Under Attack!,£51.36,Five,http://books.toscrape.com/catalogue/the-regional-office-is-under-attack_858/index.html,In stock,the regional office is under attack_858
B00k2scrape-144,The Psychopath Test: A Journey Through the Madness Industry,£36.00,Two,http://books.toscrape.com/catalogue/the-psychopath-test-a-journey-through-the-madness-industry_857/index.html,In stock,the psychopath test a journey through the madness industry_857
B00k2scrape-145,The Project,£10.65,One,http://books.toscrape.com/catalogue/the-project_856/index.html,In stock,the project_856
B00k2scrape-146,The Power of Now: A Guide to Spiritual Enlightenment,£43.54,Two,http://books.toscrape.com/catalogue/the-power-of-now-a-guide-to-spiritual-enlightenment_855/index.html,In stock,the power of now a guide to spiritual enlightenment_855
B00k2scrape-147,The Omnivore's Dilemma: A Natural History of Four Meals,£38.21,Two,http://books.toscrape.com/catalogue/the-omnivores-dilemma-a-natural-history-of-four-meals_854/index.html,In stock,the omnivores dilemma a natural history of four meals_854
B00k2scrape-148,The Nerdy Nummies Cookbook: Sweet Treats for the Geek in All of Us,£37.34,Five,http://books.toscrape.com/catalogue/the-nerdy-nummies-cookbook-sweet-treats-for-the-geek-in-all-of-us_853/index.html,In stock,the nerdy nummies cookbook sweet treats for the geek in all of us_853
B00k2scrape-149,The Murder of Roger Ackroyd (Hercule Poirot #4),£44.10,Four,http://books.toscrape.com/catalogue/the-murder-of-roger-ackroyd-hercule-poirot-4_852/index.html,In stock,the murder of roger ackroyd hercule poirot 4_852
B00k2scrape-150,The Mistake (Off-Campus #2),£43.29,Three,http://books.toscrape.com/catalogue/the-mistake-off-campus-2_851/index.html,In stock,the mistake off campus 2_851
B00k2scrape-151,The Matchmaker's Playbook (Wingmen Inc. #1),£55.85,One,http://books.toscrape.com/catalogue/the-matchmakers-playbook-wingmen-inc-1_850/index.html,In stock,the matchmakers playbook wingmen inc 1_850
B00k2scrape-152,The Love and Lemons Cookbook: An Apple-to-Zucchini Celebration of Impromptu Cooking,£37.60,Two,http://books.toscrape.com/catalogue/the-love-and-lemons-cookbook-an-apple-to-zucchini-celebration-of-impromptu-cooking_849/index.html,In stock,the love and lemons cookbook an apple to zucchini celebration of impromptu cooking_849
B00k2scrape-153,The Long Shadow of Small Ghosts: Murder and Memory in an American City,£10.97,One,http://books.toscrape.com/catalogue/the-long-shadow-of-small-ghosts-murder-and-memory-in-an-american-city_848/index.html,In stock,the long shadow of small ghosts murder and memory in an american city_848
B00k2scrape-154,The Kite Runner,£41.82,Four,http://books.toscrape.com/catalogue/the-kite-runner_847/index.html,In stock,the kite runner_847
B00k2scrape-155,The House by the Lake,£36.95,One,http://books.toscrape.com/catalogue/the-house-by-the-lake_846/index.html,In stock,the house by the lake_846
B00k2scrape-156,The Glittering Court (The Glittering Court #1),£44.28,One,http://books.toscrape.com/catalogue/the-glittering-court-the-glittering-court-1_845/index.html,In stock,the glittering court the glittering court 1_845
B00k2scrape-157,The Girl on the Train,£55.02,Two,http://books.toscrape.com/catalogue/the-girl-on-the-train_844/index.html,In stock,the girl on the train_844
B00k2scrape-158,The Genius of Birds,£17.24,One,http://books.toscrape.com/catalogue/the-genius-of-birds_843/index.html,In stock,the genius of birds_843
B00k2scrape-159,The Emerald Mystery,£23.15,Two,http://books.toscrape.com/catalogue/the-emerald-mystery_842/index.html,In stock,the emerald mystery_842
B00k2scrape-160,The Cookies & Cups Cookbook: 125+ sweet & savory recipes reminding you to Always Eat Dessert First,£41.25,One,http://books.toscrape.com/catalogue/the-cookies-cups-cookbook-125-sweet-savory-recipes-reminding-you-to-always-eat-dessert-first_841/index.html,In stock,the cookies cups cookbook 125 sweet savory recipes reminding you to always eat dessert first_841
B00k2scrape-161,The Bridge to Consciousness: I'm Writing the Bridge Between Science and Our Old and New Beliefs.,£32.00,Three,http://books.toscrape.com/catalogue/the-bridge-to-consciousness-im-writing-the-bridge-between-science-and-our-old-and-new-beliefs_840/index.html,In stock,the bridge to consciousness im writing the bridge between science and our old and new beliefs_840
B00k2scrape-162,The Artist's Way: A Spiritual Path to Higher Creativity,£38.49,Five,http://books.toscrape.com/catalogue/the-artists-way-a-spiritual-path-to-higher-creativity_839/index.html,In stock,the artists way a spiritual path to higher creativity_839
B00k2scrape-163,The Art of War,£33.34,Five,http://books.toscrape.com/catalogue/the-art-of-war_838/index.html,In stock,the art of war_838
B00k2scrape-164,The Argonauts,£10.93,Two,http://books.toscrape.com/catalogue/the-argonauts_837/index.html,In stock,the argonauts_837
B00k2scrape-165,The 10% Entrepreneur: Live Your Startup Dream Without Quitting Your Day Job,£27.55,Three,http://books.toscrape.com/catalogue/the-10-entrepreneur-live-your-startup-dream-without-quitting-your-day-job_836/index.html,In stock,the 10 entrepreneur live your startup dream without quitting your day job_836
B00k2scrape-166,Suddenly in Love (Lake Haven #1),£55.99,Two,http://books.toscrape.com/catalogue/suddenly-in-love-lake-haven-1_835/index.html,In stock,suddenly in love lake haven 1_835
B00k2scrape-167,Something More Than This,£16.24,Four,http://books.toscrape.com/catalogue/something-more-than-this_834/index.html,In stock,something more than this_834
B00k2scrape-168,Soft Apocalypse,£26.12,Two,http://books.toscrape.com/catalogue/soft-apocalypse_833/index.html,In stock,soft apocalypse_833
B00k2scrape-169,So You've Been Publicly Shamed,£12.23,Two,http://books.toscrape.com/catalogue/so-youve-been-publicly-shamed_832/index.html,In stock,so youve been publicly shamed_832
B00k2scrape-170,Shoe Dog: A Memoir by the Creator of NIKE,£23.99,Two,http://books.toscrape.com/catalogue/shoe-dog-a-memoir-by-the-creator-of-nike_831/index.html,In stock,shoe dog a memoir by the creator of nike_831
B00k2scrape-171,"Shobu Samurai, Project Aryoku (#3)",£29.06,Three,http://books.toscrape.com/catalogue/shobu-samurai-project-aryoku-3_830/index.html,In stock,shobu samurai project aryoku 3_830
B00k2scrape-172,Secrets and Lace (Fatal Hearts #1),£20.27,One,http://books.toscrape.com/catalogue/secrets-and-lace-fatal-hearts-1_829/index.html,In stock,secrets and lace fatal hearts 1_829
B00k2scrape-173,Scarlett Epstein Hates It Here,£43.55,Five,http://books.toscrape.com/catalogue/scarlett-epstein-hates-it-here_828/index.html,In stock,scarlett epstein hates it here_828
B00k2scrape-174,Romero and Juliet: A Tragic Tale of Love and Zombies,£36.94,One,http://books.toscrape.com/catalogue/romero-and-juliet-a-tragic-tale-of-love-and-zombies_827/index.html,In stock,romero and juliet a tragic tale of love and zombies_827
B00k2scrape-175,Redeeming Love,£20.47,Five,http://books.toscrape.com/catalogue/redeeming-love_826/index.html,In stock,redeeming love_826
B00k2scrape-176,Poses for Artists Volume 1 - Dynamic and Sitting Poses: An Essential Reference for Figure Drawing and the Human Form,£41.06,One,http://books.toscrape.com/catalogue/poses-for-artists-volume-1-dynamic-and-sitting-poses-an-essential-reference-for-figure-drawing-and-the-human-form_825/index.html,In stock,poses for artists volume 1 dynamic and sitting poses an essential reference for figure drawing and the human form_825
B00k2scrape-177,Poems That Make Grown Women Cry,£14.19,Four,http://books.toscrape.com/catalogue/poems-that-make-grown-women-cry_824/index.html,In stock,poems that make grown women cry_824
B00k2scrape-178,"Nightingale, Sing",£38.28,One,http://books.toscrape.com/catalogue/nightingale-sing_823/index.html,In stock,nightingale sing_823
B00k2scrape-179,Night Sky with Exit Wounds,£41.05,One,http://books.toscrape.com/catalogue/night-sky-with-exit-wounds_822/index.html,In stock,night sky with exit wounds_822
B00k2scrape-180,Mrs. Houdini,£30.25,Five,http://books.toscrape.com/catalogue/mrs-houdini_821/index.html,In stock,mrs houdini_821
B00k2scrape-181,Modern Romance,£28.26,Five,http://books.toscrape.com/catalogue/modern-romance_820/index.html,In stock,modern romance_820
B00k2scrape-182,Miss Peregrine’s Home for Peculiar Children (Miss Peregrine’s Peculiar Children #1),£10.76,One,http://books.toscrape.com/catalogue/miss-peregrines-home-for-peculiar-children-miss-peregrines-peculiar-children-1_819/index.html,In stock,miss peregrines home for peculiar children miss peregrines peculiar children 1_819
B00k2scrape-183,Louisa: The Extraordinary Life of Mrs. Adams,£16.85,Two,http://books.toscrape.com/catalogue/louisa-the-extraordinary-life-of-mrs-adams_818/index.html,In stock,louisa the extraordinary life of mrs adams_818
B00k2scrape-184,Little Red,£13.47,Three,http://books.toscrape.com/catalogue/little-red_817/index.html,In stock,little red_817
B00k2scrape-185,Library of Souls (Miss Peregrine’s Peculiar Children #3),£48.56,Five,http://books.toscrape.com/catalogue/library-of-souls-miss-peregrines-peculiar-children-3_816/index.html,In stock,library of souls miss peregrines peculiar children 3_816
B00k2scrape-186,Large Print Heart of the Pride,£19.15,Two,http://books.toscrape.com/catalogue/large-print-heart-of-the-pride_815/index.html,In stock,large print heart of the pride_815
B00k2scrape-187,I Had a Nice Time And Other Lies...: How to find love & sh*t like that,£57.36,Four,http://books.toscrape.com/catalogue/i-had-a-nice-time-and-other-lies-how-to-find-love-sht-like-that_814/index.html,In stock,i had a nice time and other lies how to find love sht like that_814
B00k2scrape-188,Hollow City (Miss Peregrine’s Peculiar Children #2),£42.98,One,http://books.toscrape.com/catalogue/hollow-city-miss-peregrines-peculiar-children-2_813/index.html,In stock,hollow city miss peregrines peculiar children 2_813
B00k2scrape-189,Grumbles,£22.16,Two,http://books.toscrape.com/catalogue/grumbles_812/index.html,In stock,grumbles_812
B00k2scrape-190,Full Moon over Noah’s Ark: An Odyssey to Mount Ararat and Beyond,£49.43,Four,http://books.toscrape.com/catalogue/full-moon-over-noahs-ark-an-odyssey-to-mount-ararat-and-beyond_811/index.html,In stock,full moon over noahs ark an odyssey to mount ararat and beyond_811
B00k2scrape-191,Frostbite (Vampire Academy #2),£29.99,Five,http://books.toscrape.com/catalogue/frostbite-vampire-academy-2_810/index.html,In stock,frostbite vampire academy 2_810
B00k2scrape-192,Follow You Home,£21.36,One,http://books.toscrape.com/catalogue/follow-you-home_809/index.html,In stock,follow you home_809
B00k2scrape-193,First Steps for New Christians (Print Edition),£29.00,One,http://books.toscrape.com/catalogue/first-steps-for-new-christians-print-edition_808/index.html,In stock,first steps for new christians print edition_808
B00k2scrape-194,Finders Keepers (Bill Hodges Trilogy #2),£53.53,Five,http://books.toscrape.com/catalogue/finders-keepers-bill-hodges-trilogy-2_807/index.html,In stock,finders keepers bill hodges trilogy 2_807
B00k2scrape-195,"Fables, Vol. 1: Legends in Exile (Fables #1)",£41.62,Four,http://books.toscrape.com/catalogue/fables-vol-1-legends-in-exile-fables-1_806/index.html,In stock,fables vol 1 legends in exile fables 1_806
B00k2scrape-196,Eureka Trivia 6.0,£54.59,Four,http://books.toscrape.com/catalogue/eureka-trivia-60_805/index.html,In stock,eureka trivia 60_805
B00k2scrape-197,Drive: The Surprising Truth About What Motivates Us,£34.95,Four,http://books.toscrape.com/catalogue/drive-the-surprising-truth-about-what-motivates-us_804/index.html,In stock,drive the surprising truth about what motivates us_804
B00k2scrape-198,Done Rubbed Out (Reightman & Bailey #1),£37.72,Five,http://books.toscrape.com/catalogue/done-rubbed-out-reightman-bailey-1_803/index.html,In stock,done rubbed out reightman bailey 1_803
B00k2scrape-199,Doing It Over (Most Likely To #1),£35.61,Three,http://books.toscrape.com/catalogue/doing-it-over-most-likely-to-1_802/index.html,In stock,doing it over most likely to 1_802
B00k2scrape-200,"Deliciously Ella Every Day: Quick and Easy Recipes for Gluten-Free Snacks, Packed Lunches, and Simple Meals",£42.16,Three,http://books.toscrape.com/catalogue/deliciously-ella-every-day-quick-and-easy-recipes-for-gluten-free-snacks-packed-lunches-and-simple-meals_801/index.html,In stock,deliciously ella every day quick and easy recipes for gluten free snacks packed lunches and simple meals_801
